cpu_num,cpu_percent,memory_info
191,94.1,4660.1953125
191,98.9,4832.671875
191,104.0,5006.953125
191,96.9,5029.125
191,102.1,5029.125
191,96.2,5029.125
191,102.6,5029.125
191,96.3,5029.125
191,102.6,5022.20703125
191,90.3,3503.59375
191,68.1,3655.4453125
191,106.4,3810.1328125
191,98.5,3966.8828125
191,103.6,4125.953125
191,96.1,4288.1171875
191,100.7,4454.921875
191,99.4,4621.46875
191,92.5,4789.5625
191,103.9,4957.9140625
191,96.7,5029.328125
191,102.5,5029.328125
191,96.6,5029.328125
191,102.1,5029.4453125
191,101.9,5029.4453125
191,102.1,5029.4453125
191,95.9,3503.5625
191,83.3,3658.50390625
191,99.8,3817.05859375
191,98.4,3977.93359375
191,97.0,4140.61328125
191,96.1,4304.83984375
191,107.5,4474.73828125
191,100.4,4646.69921875
191,93.1,4820.46484375
191,104.4,4992.16796875
191,97.3,5029.29296875
191,96.8,5029.29296875
191,102.9,5029.29296875
191,96.0,5029.29296875
191,102.4,5029.29296875
191,96.7,5029.29296875
191,102.4,3503.75
191,70.9,3655.859375
191,106.5,3812.8671875
191,98.6,3971.421875
191,97.5,4131.78125
191,102.5,4293.171875
191,101.7,4457.3984375
191,93.9,4624.203125
191,98.9,4792.0390625
191,104.2,4962.7109375
191,97.0,5029.2265625
191,102.9,5029.2265625
191,96.8,5029.2265625
191,102.4,5029.2265625
191,96.3,5029.2265625
191,102.4,5029.2265625
191,96.9,3503.58984375
191,74.0,3658.53125
191,100.5,3816.828125
191,92.4,3979.765625
191,104.3,4145.796875
191,102.9,4315.1796875
191,101.6,4487.140625
191,100.3,4661.421875
191,92.8,4835.4453125
191,104.6,5011.2734375
191,96.8,5029.47265625
191,102.4,5029.47265625
191,96.3,5029.47265625
191,102.3,5029.47265625
191,96.3,5029.47265625
191,102.3,5029.47265625
191,96.4,3505.55859375
191,96.4,3505.18359375
191,96.6,3505.18359375
191,103.1,3505.18359375
191,96.2,3505.18359375
191,102.9,3505.18359375
191,95.9,3505.18359375
191,103.0,3505.18359375
191,96.7,3505.18359375
191,103.2,3505.18359375
191,96.7,3505.18359375
191,103.2,3505.18359375
191,96.8,3505.18359375
191,100.9,3505.18359375
191,96.4,3505.18359375
191,102.7,3505.18359375
191,96.0,3505.18359375
191,102.5,3505.18359375
191,96.1,3505.18359375
191,102.4,3505.18359375
191,96.3,3505.18359375
191,102.7,3505.18359375
191,96.3,3505.18359375
191,102.3,3505.18359375
191,102.3,3505.18359375
191,95.4,3505.18359375
191,102.1,3505.18359375
191,96.1,3505.18359375
191,102.4,3505.18359375
191,96.5,3505.18359375
191,103.3,3505.18359375
191,96.3,3505.18359375
191,102.6,3505.18359375
191,96.1,3505.18359375
191,103.0,3505.18359375
191,96.4,3505.18359375
191,103.0,3505.18359375
191,96.5,3505.18359375
191,102.8,3505.2109375
168,12.8,3505.2109375
168,0.0,3505.2109375
168,0.0,3505.2109375
168,0.0,3505.2109375
168,0.0,3505.2109375
168,0.0,3505.2109375
168,0.0,3505.2109375
168,0.0,3505.2109375
168,19.3,3505.5078125
168,12.9,3505.51171875
168,6.4,3505.51171875
168,12.9,3505.51953125
187,19.4,3505.51953125
187,6.5,3505.51953125
187,12.9,3505.51953125
187,19.4,3505.51953125
187,6.5,3505.51953125
187,19.3,3505.5234375
187,12.9,3505.5234375
188,6.4,3505.5234375
188,25.9,3505.5234375
188,12.9,3505.5234375
188,6.4,3505.5234375
187,12.9,3505.5234375
187,19.3,3505.5234375
187,19.3,3505.5234375
187,12.8,3505.5234375
187,6.4,3505.5234375
188,6.4,3505.5234375
188,12.8,3505.5234375
188,0.0,3505.5234375
188,6.4,3505.5234375
188,6.4,3505.5234375
188,12.9,3505.5234375
168,19.3,3505.5234375
168,12.8,3505.5234375
170,6.4,3505.5234375
170,19.3,3505.5234375
170,19.3,3505.5234375
170,12.8,3505.5234375
170,6.4,3505.5234375
170,19.3,3505.5234375
170,6.4,3505.5234375
170,19.2,3505.5234375
170,19.3,3505.5234375
170,12.9,3505.5234375
170,19.3,3505.5234375
171,6.4,3505.5234375
190,6.4,3505.5234375
190,25.7,3505.5234375
190,12.8,3505.5234375
