cpu_num,cpu_percent,memory_info
5,95.4,6081.9375
5,101.3,6081.9375
5,101.2,6081.9375
5,95.2,6081.9375
5,100.2,6081.9375
5,96.5,6081.9375
5,102.0,6081.9375
5,95.7,6081.9375
5,106.9,6081.9375
5,101.1,6081.9375
5,100.6,6081.9375
5,90.7,6081.9375
5,102.0,6081.9375
5,100.9,6081.9375
5,101.0,6081.9375
5,101.1,6081.9375
5,95.5,6081.9375
5,106.7,6081.9375
5,95.4,6081.9375
5,100.6,6081.9375
5,100.7,6081.9375
5,100.1,6081.9375
5,101.6,6081.9375
5,96.4,6081.9375
5,96.5,6081.9375
5,107.9,6081.9375
5,96.1,6081.9375
5,100.9,6081.9375
5,101.1,6081.9375
5,95.6,6081.9375
5,101.2,6081.9375
5,101.1,6081.9375
5,100.9,6081.9375
5,95.2,6081.9375
5,100.6,6081.9375
5,100.7,6081.9375
5,100.0,6081.9375
5,102.0,6081.9375
5,96.2,6081.9375
5,102.0,6081.9375
5,96.3,6081.9375
5,101.6,6081.9375
5,101.1,6081.9375
5,95.4,6081.9375
5,101.1,6081.9375
5,101.0,6081.9375
5,95.2,6081.9375
5,101.0,6081.9375
5,101.0,6201.26953125
5,100.7,6354.92578125
5,105.5,6510.38671875
5,98.7,6665.84765625
5,93.2,6820.53515625
5,104.9,6973.16015625
5,98.9,7127.33203125
5,97.8,7281.76171875
5,97.5,7435.93359375
5,107.6,7592.16796875
5,96.2,7607.63671875
5,101.1,7607.63671875
5,95.3,7607.63671875
5,100.8,7607.63671875
5,100.8,7607.63671875
5,100.8,7607.63671875
5,95.5,7607.63671875
5,100.7,7607.63671875
5,100.7,7607.63671875
5,100.9,7607.63671875
5,100.8,7607.63671875
5,100.8,7607.63671875
5,95.7,7607.63671875
5,100.7,7607.63671875
5,100.7,7607.63671875
5,100.7,7607.63671875
5,100.7,7607.63671875
5,95.2,7607.63671875
5,100.4,7607.63671875
5,100.5,7607.63671875
5,101.1,7607.63671875
5,100.3,7607.63671875
5,100.3,7607.63671875
5,100.1,7607.63671875
5,94.9,7607.63671875
5,100.2,7607.63671875
5,100.2,7607.63671875
5,100.1,7607.63671875
5,100.0,7607.63671875
5,100.1,7607.63671875
5,100.1,7607.63671875
5,100.1,7607.63671875
5,100.0,7607.63671875
5,100.1,7607.63671875
5,99.8,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,100.0,7607.63671875
5,105.0,7607.63671875
5,99.9,7607.63671875
5,99.9,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,99.9,7607.63671875
5,99.9,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,99.9,7607.63671875
5,99.8,7607.63671875
5,100.2,7607.63671875
5,100.0,7607.63671875
5,94.8,7607.63671875
5,105.2,7607.63671875
5,94.7,7607.63671875
5,105.1,7607.63671875
5,94.7,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,99.8,7607.63671875
5,100.0,7607.63671875
5,94.8,7607.63671875
5,105.3,7607.63671875
5,94.7,7607.63671875
5,105.2,7607.63671875
5,99.9,7607.63671875
5,94.8,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,99.9,7607.63671875
5,100.0,7607.63671875
5,99.9,7607.63671875
5,99.9,7607.63671875
5,99.8,7607.63671875
5,99.9,7607.63671875
5,99.8,7607.63671875
5,99.8,7607.63671875
5,99.9,7607.63671875
5,99.8,7607.63671875
5,99.8,7607.63671875
5,99.9,7607.63671875
5,99.8,7607.63671875
5,99.9,7607.63671875
5,99.9,7607.63671875
5,99.7,7607.63671875
5,99.8,7607.63671875
5,99.8,7607.63671875
5,99.8,7607.63671875
5,99.8,7607.63671875
5,99.6,7607.63671875
5,99.8,7607.63671875
5,99.7,7607.8828125
5,99.9,7607.8828125
5,94.6,7607.8828125
5,99.8,7607.8828125
5,99.7,7607.8828125
5,99.8,7607.8828125
5,99.8,7607.8828125
5,99.8,7608.02734375
5,79.0,8129.6484375
5,97.8,8649.6484375
5,98.0,9123.8828125
5,93.0,7607.90625
5,69.1,7608.1328125
5,112.7,7608.1328125
5,112.2,7608.1328125
5,73.3,7608.1328125
5,62.9,7608.171875
5,68.7,7608.171875
5,68.7,7608.171875
5,68.6,7608.171875
5,68.3,7608.171875
23,68.1,7608.171875
0,68.1,7608.171875
2,73.7,7608.171875
2,62.3,7608.171875
2,67.9,7608.171875
2,73.5,7608.171875
2,61.9,7608.171875
2,67.7,7608.171875
2,68.6,7608.171875
2,74.3,7608.171875
2,68.7,7608.16796875
2,62.9,7608.171875
2,68.4,7608.171875
2,68.2,7608.171875
2,68.1,7608.16796875
2,67.9,7608.171875
2,73.5,7608.171875
2,62.2,7608.171875
2,67.7,7608.16796875
2,67.7,7608.171875
2,61.8,7608.171875
2,74.2,7608.171875
2,68.6,7608.16796875
2,62.8,7608.171875
2,68.4,7608.171875
2,74.3,7608.171875
2,68.7,7608.171875
2,68.5,7608.171875
2,62.9,7608.171875
3,74.1,7608.171875
3,62.5,7608.171875
3,73.0,7608.171875
3,67.9,7608.171875
3,73.8,7608.171875
3,68.1,7608.171875
3,68.2,7608.171875
3,68.8,7608.171875
3,68.7,7608.171875
3,68.7,7608.171875
3,68.7,7608.171875
3,68.8,7608.171875
3,68.7,7608.171875
3,74.4,7608.171875
3,63.0,7608.171875
3,62.9,7608.171875
3,74.4,7608.171875
3,68.7,7608.171875
3,68.7,7608.171875
3,68.7,7608.171875
3,68.8,7608.16796875
3,74.3,7608.171875
3,62.9,7608.171875
3,74.4,7608.171875
3,68.7,7608.171875
3,68.7,7608.171875
3,74.4,7608.171875
3,63.0,7608.171875
3,74.4,7608.171875
3,68.6,7608.171875
3,68.7,7608.171875
3,63.0,7608.171875
3,74.3,7608.171875
3,68.7,7608.171875
3,68.5,7608.171875
3,68.4,7608.171875
3,62.8,7608.171875
3,74.2,7608.171875
3,62.6,7608.171875
3,74.2,7608.171875
3,68.4,7608.171875
3,62.7,7608.171875
3,68.5,7608.171875
3,68.5,7608.171875
3,68.4,7608.171875
4,74.2,7608.171875
4,62.7,7608.171875
4,74.1,7608.171875
4,62.7,7608.171875
4,74.1,7608.171875
4,68.4,7608.171875
4,62.7,7608.171875
4,68.8,7608.171875
4,68.8,7608.171875
4,74.6,7608.171875
5,68.7,7608.16796875
6,68.8,7608.171875
6,74.5,7608.171875
6,63.1,7608.171875
6,68.9,7608.171875
6,68.7,7608.171875
7,68.6,4556.7109375
7,39.2,4556.71484375
7,0.0,4556.89453125
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.88671875
7,0.0,4556.87890625
7,63.7,4556.953125
7,96.8,4556.953125
7,103.3,4556.953125
7,97.0,4556.953125
7,96.9,4556.953125
7,103.1,4556.953125
7,97.0,3031.0703125
7,100.5,3031.0703125
7,100.1,3031.0703125
7,100.2,3031.0703125
7,100.1,3031.0703125
7,99.9,3031.0703125
7,107.4,3031.0703125
7,93.0,1506.87109375
7,101.4,1506.87109375
7,103.5,1506.87109375
7,95.4,1506.93359375
7,95.6,1506.43359375
7,103.2,1505.93359375
7,103.5,1503.25
7,103.8,1503.3125
7,95.8,1503.5
7,103.7,1501.19921875
7,95.9,1499.19921875
7,87.9,1404.16796875
7,73.4,1404.24609375
7,64.8,0.0
