cpu_num,cpu_percent,memory_info
37,100.2,9672.51171875
37,100.4,9672.98046875
37,95.3,9673.44921875
37,100.2,9673.9140625
37,100.2,9674.3828125
37,100.4,9674.84765625
37,100.3,9675.31640625
37,100.4,9675.78515625
37,100.0,9676.24609375
37,100.3,9676.7109375
37,100.1,9677.1796875
37,100.2,9677.6484375
37,100.1,9678.1171875
37,100.2,9678.58203125
37,100.1,9679.09375
37,100.0,9679.5625
37,100.3,9679.984375
37,100.2,9680.453125
37,100.2,9680.921875
37,100.2,9681.38671875
37,95.2,9681.85546875
37,100.2,9682.32421875
37,100.2,9682.79296875
37,100.1,9683.2578125
37,100.1,9683.68359375
37,100.2,9684.15234375
37,95.3,9684.62109375
37,105.2,9685.0859375
37,100.2,9685.5546875
37,100.1,9686.0234375
37,100.3,9686.4921875
37,100.1,9686.95703125
37,100.2,9687.42578125
37,100.2,9687.89453125
37,95.2,9688.36328125
37,100.1,9688.78515625
37,100.3,9689.25390625
37,105.1,9689.72265625
37,100.2,9690.19140625
37,100.0,9690.65625
37,95.1,9691.125
37,100.3,9691.59375
37,100.3,9692.05859375
37,100.2,9692.52734375
37,95.0,9692.99609375
37,104.9,9693.46484375
37,100.1,9693.9296875
37,100.2,9694.3984375
37,100.1,9694.8671875
37,99.9,9695.33203125
37,100.1,9695.80078125
37,100.1,9696.26953125
37,100.2,9696.73828125
37,100.1,9697.203125
37,100.1,9697.671875
37,100.0,9698.140625
37,95.1,9698.60546875
37,100.1,9699.07421875
37,100.2,9699.54296875
37,99.8,9700.01171875
37,100.1,9700.4765625
37,100.2,9700.9453125
37,105.2,9701.4140625
37,100.2,9701.87890625
37,95.1,9702.34765625
37,100.0,9702.81640625
37,100.1,9703.28515625
37,100.2,9703.75
37,100.2,9704.21875
37,99.8,9704.64453125
37,103.0,9705.109375
37,100.2,9705.578125
37,100.1,9706.046875
37,95.2,9706.515625
37,100.0,9706.98046875
37,100.1,9707.44921875
37,100.1,9707.91796875
37,100.1,9708.38671875
37,100.2,9708.8515625
37,99.9,9709.3203125
37,100.1,9709.78515625
37,100.3,9710.25390625
37,95.0,9710.71875
37,100.3,9711.1875
37,100.0,9711.65625
37,100.1,9712.125
37,100.2,9712.58984375
37,100.1,9713.05859375
37,100.2,9713.50390625
37,100.1,9713.97265625
37,100.1,9714.44140625
37,100.2,9714.90625
37,100.1,9715.375
37,100.1,9715.84375
37,100.0,9716.3125
37,99.9,9716.77734375
37,100.1,9717.234375
37,94.9,9717.703125
37,100.1,9718.171875
37,104.7,9718.63671875
37,95.1,9719.10546875
37,100.1,9719.57421875
37,100.0,9720.04296875
37,105.2,9720.5078125
37,99.9,9720.9765625
37,95.1,9721.4453125
37,100.0,9721.69921875
37,55.0,9722.1640625
37,100.1,9722.6328125
37,104.8,9723.1015625
37,100.0,9723.56640625
37,100.1,9724.03515625
37,100.1,9724.52734375
37,100.1,9724.9921875
37,95.0,9725.4609375
37,99.9,9725.9296875
37,100.1,9726.35546875
37,100.0,9726.8203125
37,100.1,9727.2890625
37,99.9,9727.7578125
37,100.0,9728.21875
37,100.3,9728.68359375
37,100.2,9729.15234375
37,100.0,9729.62109375
37,99.8,9730.1328125
37,100.0,9730.59765625
37,100.1,9731.06640625
37,100.1,9731.53515625
37,100.1,9731.95703125
37,94.9,9732.42578125
37,100.0,9732.89453125
37,100.0,9733.359375
37,99.9,9733.828125
37,100.0,9734.296875
37,99.9,9734.765625
37,105.0,9735.23046875
37,99.9,9735.69921875
37,100.1,9736.16796875
37,100.1,9736.63671875
37,99.8,9737.1015625
37,100.1,9737.5703125
37,95.0,9738.0390625
37,99.9,9738.5078125
37,100.0,9738.97265625
37,99.8,9739.44140625
37,100.1,9739.91015625
37,104.9,9740.3359375
37,100.0,9740.80078125
37,99.9,9741.26953125
37,99.9,9741.73828125
37,99.9,9742.203125
37,100.0,9742.671875
37,94.9,9743.140625
37,100.0,9743.609375
37,99.9,9744.07421875
37,99.8,9744.54296875
37,104.8,9745.01171875
37,99.2,9745.4765625
37,98.7,9745.9453125
37,98.8,9746.4140625
37,103.4,9746.8828125
37,94.1,9747.34765625
37,99.6,9747.81640625
37,99.4,9748.28515625
37,104.1,9748.75390625
37,99.1,9749.21875
37,99.5,9749.6875
37,99.5,9750.15234375
37,99.7,9750.62109375
37,104.6,9751.08984375
37,99.9,9751.55859375
37,99.7,9752.0234375
37,99.8,9752.4921875
37,99.7,9752.9609375
37,94.7,9753.38671875
37,99.2,9753.8515625
37,99.8,9754.3203125
37,99.5,9754.7890625
37,104.9,9755.25390625
37,99.7,9755.72265625
37,99.6,9756.19140625
37,99.6,9756.66015625
37,99.9,9757.125
37,99.8,9757.59375
37,99.5,9758.05859375
37,99.7,9758.52734375
37,99.7,9758.99609375
37,99.7,9759.4609375
37,99.7,9759.9296875
37,99.4,9760.3984375
37,99.6,9760.86328125
37,99.5,9761.375
37,94.7,9761.8203125
37,104.7,9762.2890625
37,99.7,9762.7578125
37,99.7,9763.265625
37,99.9,9763.734375
37,99.7,9764.203125
37,99.7,9764.66796875
37,99.7,9765.13671875
37,99.6,9765.59375
37,99.8,9766.0625
37,99.5,9766.52734375
37,99.6,9766.99609375
37,99.8,9767.46484375
37,104.5,9767.93359375
37,99.7,9768.3984375
37,99.8,9768.8671875
37,99.9,9769.37890625
37,95.6,9769.84375
37,99.1,9770.3125
37,104.2,9770.78125
37,99.2,9771.25
37,99.2,9771.71484375
37,99.1,9772.2265625
37,99.1,9772.6953125
37,99.2,9773.140625
37,99.3,9773.609375
37,99.1,9774.078125
37,99.0,9774.546875
37,104.0,9775.01171875
37,99.1,9775.48046875
37,99.1,9775.94921875
37,99.1,9776.40625
37,99.0,9776.875
37,99.1,9777.34375
37,99.4,9777.85546875
37,104.0,9778.3203125
37,99.2,9778.7890625
37,99.0,9779.2578125
37,99.2,9779.7265625
37,99.1,9780.19140625
37,104.2,9780.66015625
37,99.1,9781.125
37,98.9,9781.59765625
37,99.3,9782.06640625
37,99.0,9782.53125
37,99.2,9783.0
37,103.9,9783.46875
37,98.9,9783.89453125
37,104.1,9784.359375
37,94.3,9784.828125
37,99.0,9785.296875
37,98.6,9785.76171875
37,101.9,9786.2734375
37,102.0,9786.7421875
37,96.6,9787.2109375
37,101.8,9787.71875
37,101.9,9788.14453125
37,96.5,9788.65625
37,97.5,9789.12109375
37,101.9,9789.6328125
37,105.7,9790.1015625
37,97.0,9790.609375
37,101.0,9791.078125
37,97.6,9791.58984375
37,101.1,9792.0546875
37,102.0,9792.5234375
37,92.6,9792.9921875
37,102.6,9793.45703125
37,102.0,9793.96875
37,98.4,9794.4375
37,99.3,9794.90625
37,98.8,9795.37109375
37,103.8,9795.83984375
37,100.9,9796.3515625
37,97.4,9796.81640625
37,97.1,9797.28515625
37,102.8,9797.75390625
37,98.1,9798.26171875
37,102.8,9798.73046875
37,97.3,9799.2421875
37,100.7,9799.7109375
37,101.9,9800.17578125
37,96.3,9800.64453125
37,101.2,9801.15234375
37,102.6,9801.62109375
37,98.9,9802.08984375
37,99.4,9802.55859375
37,103.2,9803.0234375
37,99.1,9803.4921875
37,99.8,9803.9609375
37,99.6,9804.4296875
37,99.5,9804.89453125
37,97.9,9805.36328125
37,99.2,9805.83203125
37,102.8,9806.296875
37,98.5,9806.765625
37,99.2,9807.27734375
37,97.9,9807.7421875
37,102.4,9808.2109375
37,96.5,9808.6796875
37,100.9,9809.14453125
37,100.7,9809.65625
37,101.8,9810.125
37,102.0,9810.6328125
37,95.9,9811.1015625
37,101.1,9811.5703125
37,102.2,9812.0390625
37,97.7,9812.546875
37,101.6,9813.01171875
37,100.4,9813.5234375
37,96.0,9813.98828125
37,100.2,9814.5
37,101.6,9814.96875
37,97.1,9815.43359375
37,101.8,9815.90234375
37,98.1,9816.37890625
37,103.4,9816.84765625
37,93.1,9817.3125
37,98.2,9817.78125
37,98.0,9818.25
37,102.2,9818.71875
37,96.9,9819.2265625
37,103.1,9819.6953125
37,98.1,9820.1640625
37,103.3,9820.62890625
37,97.6,9821.09765625
37,102.6,9821.56640625
37,98.1,9822.07421875
37,98.2,9822.54296875
37,102.8,9823.01171875
37,98.2,9823.5
37,102.2,9823.96875
37,98.2,9824.4375
37,102.3,9824.94921875
37,98.2,9825.4140625
37,98.7,9825.8828125
37,101.1,9826.39453125
37,96.8,9826.859375
37,101.5,9827.36328125
37,97.1,9827.83203125
37,101.9,9828.33984375
37,97.6,9828.80859375
37,102.6,9829.27734375
37,99.1,9829.78515625
37,99.4,9830.25390625
37,99.7,9830.72265625
37,99.8,9831.19140625
37,99.8,9831.65625
37,99.7,9832.125
37,99.6,9832.59375
37,99.6,9833.0625
37,99.6,9833.52734375
37,99.6,9833.99609375
37,104.6,9834.4609375
37,99.6,9834.9296875
37,99.8,9835.3984375
37,99.6,9835.8671875
37,99.5,9836.33203125
37,99.6,9836.80078125
37,104.4,9837.26953125
37,94.5,9837.73828125
37,99.7,9838.203125
37,99.6,9838.671875
37,99.6,9839.140625
37,99.5,9839.56640625
37,99.5,9840.07421875
37,104.4,9840.54296875
37,99.7,9841.01171875
37,99.6,9841.4765625
37,99.4,9841.9453125
37,99.3,9842.37109375
37,99.5,9842.83984375
37,99.5,9843.3046875
37,99.8,9843.7734375
37,99.5,9844.2421875
37,99.6,9844.7109375
37,99.7,9845.17578125
37,99.9,9845.64453125
37,99.6,9846.11328125
37,99.4,9846.58203125
37,99.5,9847.046875
37,104.4,9847.515625
37,99.5,9847.984375
37,99.7,9848.44921875
37,99.4,9848.91796875
37,99.6,9849.38671875
37,99.6,9849.89453125
37,99.7,9850.36328125
37,99.6,9850.7890625
37,99.4,9851.2578125
37,99.5,9851.765625
37,99.4,9852.234375
37,99.5,9852.703125
37,99.6,9853.171875
37,99.4,9853.63671875
37,99.5,9854.10546875
37,99.6,9854.53125
37,99.5,9854.99609375
37,99.6,9855.46484375
37,104.4,9855.9765625
37,99.3,9856.4453125
37,99.5,9856.78515625
37,69.6,9857.25
37,99.6,9857.71875
37,99.3,9858.1875
37,104.5,9858.65234375
37,99.4,9859.12109375
37,94.4,9859.58984375
37,104.4,9860.0546875
37,99.2,9860.5234375
37,99.5,9860.9921875
37,99.3,9861.4609375
37,99.4,9861.92578125
37,99.5,9862.39453125
37,99.3,9862.90625
37,104.4,9863.37109375
37,94.4,9863.8359375
37,104.4,9864.3046875
37,99.5,9864.7734375
37,99.2,9865.23828125
37,99.3,9865.70703125
37,104.4,9866.17578125
37,99.4,9866.64453125
37,99.4,9867.08984375
37,99.2,9867.55859375
37,99.4,9868.0234375
37,99.5,9868.4921875
37,99.4,9868.9609375
37,99.4,9869.4296875
37,99.4,9869.89453125
37,99.6,9870.36328125
37,99.4,9870.86328125
37,99.4,9871.328125
37,99.4,9871.796875
37,99.3,9872.265625
37,104.5,9872.734375
37,99.4,9873.19921875
37,99.4,9873.66796875
37,99.4,9874.13671875
37,99.1,9874.6015625
37,99.4,9875.0703125
37,99.4,9875.5390625
37,99.4,9876.0078125
37,99.5,9876.47265625
37,104.2,9876.94140625
37,99.3,9877.41015625
37,99.3,9877.8984375
37,99.3,9878.3671875
37,99.4,9878.8359375
37,99.4,9879.3046875
37,99.5,9879.76953125
37,99.3,9880.23828125
37,99.4,9880.70703125
37,104.4,9881.17578125
37,99.4,9881.6328125
37,99.6,9882.1015625
37,99.5,9882.61328125
37,99.4,9883.078125
37,99.4,9883.546875
37,98.9,9884.015625
37,99.2,9884.484375
37,99.3,9884.94921875
37,104.3,9885.41796875
37,99.6,9885.8828125
37,98.9,9886.3515625
37,99.4,9886.86328125
37,99.4,9887.33203125
37,99.2,9887.796875
37,99.4,9888.265625
37,99.4,9888.69140625
37,99.5,9889.16015625
37,99.4,9889.625
37,104.3,9890.13671875
37,99.5,9890.60546875
37,99.1,9891.0703125
37,99.2,9891.5390625
37,99.3,9892.0078125
37,104.3,9892.4765625
37,99.3,9892.94140625
37,99.0,9893.41015625
37,99.2,9893.87890625
37,99.2,9894.34765625
37,99.3,9894.8125
37,99.3,9895.28125
37,99.0,9895.75
37,104.3,9896.21484375
37,99.2,9896.68359375
37,99.3,9897.15234375
37,99.2,9897.62109375
37,99.3,9898.0859375
37,99.3,9898.5546875
37,99.2,9899.0234375
37,99.4,9899.48828125
37,99.3,9899.95703125
37,99.1,9900.46875
37,104.3,9900.93359375
37,99.2,9901.40234375
37,99.3,9901.69921875
37,69.6,9902.1640625
37,99.3,9902.6328125
37,99.4,9903.14453125
37,99.3,9903.61328125
37,99.5,9904.078125
37,99.3,9904.546875
37,104.0,9905.015625
37,99.2,9905.4375
37,99.3,9905.90625
37,94.4,9906.41796875
37,99.1,9906.88671875
37,104.2,9907.3515625
37,99.3,9907.8203125
37,99.4,9908.2890625
37,99.4,9908.75390625
37,99.1,9909.22265625
37,99.3,9909.6484375
37,104.1,9910.15625
37,99.3,9910.625
37,99.2,9911.09375
37,99.3,9911.5625
37,99.1,9912.02734375
37,99.3,9912.49609375
37,99.3,9912.96484375
37,104.0,9913.43359375
37,99.1,9913.8984375
37,99.3,9914.36328125
37,99.1,9914.83203125
37,99.2,9915.30078125
37,99.2,9915.765625
37,99.1,9916.234375
37,104.2,9916.703125
37,99.3,9917.171875
37,99.3,9917.6796875
37,99.2,9918.125
37,99.3,9918.59375
37,99.3,9919.0625
37,99.4,9919.53125
37,99.3,9919.99609375
37,99.2,9920.46484375
37,104.1,9920.93359375
37,99.0,9921.390625
37,104.1,9921.85546875
37,99.2,9922.32421875
37,99.3,9922.79296875
37,99.1,9923.26171875
37,99.3,9923.7265625
37,99.2,9924.23828125
37,99.3,9924.70703125
37,104.1,9925.171875
